	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000272568	59.9413672315823	1.97217214421138	0.574137767388296	3.43501552455367	0.000592519883496558	0.007719974559552	LOC100506497	ENSG00000272568	AC005162.3	lncRNA	novel transcript, antisense to CPVL	7	28979967	29013367	1
ENSG00000244257	181.138571152902	-1.17809083812382	0.343126263583697	-3.43340327790576	0.000596054824568753	0.0077613333599624	NA	ENSG00000244257	PKD1P1	unprocessed_pseudogene	polycystin 1, transient receptor potential channel interacting pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30065]	16	16310341	16334190	1
ENSG00000109586	6363.07786429531	-0.628271396387717	0.18309170708724	-3.4314574176118	0.000600347373749068	0.00780778058765858	GALNT7	ENSG00000109586	GALNT7	protein_coding	polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]	4	173168811	173323967	1
ENSG00000163219	722.354165411478	-0.857227824630168	0.249804489475039	-3.43159495024137	0.000600043035679554	0.00780778058765858	ARHGAP25	ENSG00000163219	ARHGAP25	protein_coding	Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]	2	68679601	68826833	1
ENSG00000154856	78.6776138121325	-1.67728679781535	0.488886342291174	-3.43083177565303	0.000601733635114264	0.00781636669040816	APCDD1	ENSG00000154856	APCDD1	protein_coding	APC down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:15718]	18	10454635	10489949	1
ENSG00000167645	373.595277996873	-1.01233278886199	0.29506920915873	-3.43083167419686	0.000601733860156399	0.00781636669040816	YIF1B	ENSG00000167645	YIF1B	protein_coding	Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]	19	38303558	38317273	-1
ENSG00000089009	35001.6496427442	0.668743029626877	0.194961898419185	3.43012165479135	0.000603310689524957	0.00783212260635415	RPL6	ENSG00000089009	AC004086.1	protein_coding	ribosomal protein L6 [Source:NCBI gene;Acc:6128]	12	112405190	112418838	-1
ENSG00000104951	5.82457507775091	-5.87853267482779	1.71393555438207	-3.42984464018964	0.000603926932905169	0.0078353968076256	IL4I1	ENSG00000104951	IL4I1	protein_coding	interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094]	19	49889654	49929539	-1
ENSG00000135919	1189.81577473535	0.925768271631736	0.270008459841917	3.42866394695096	0.000606560064353598	0.00786481856936557	SERPINE2	ENSG00000135919	SERPINE2	protein_coding	serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951]	2	223975045	224039318	-1
ENSG00000221420	353.243561303314	-1.05602344670409	0.308133153580711	-3.42716593275473	0.000609916249231823	0.00789881910256665	SNORA81	ENSG00000221420	SNORA81	snoRNA	small nucleolar RNA, H/ACA box 81 [Source:HGNC Symbol;Acc:HGNC:32667]	3	186786675	186786852	1
ENSG00000228300	269.254369628951	-1.03102709360262	0.300835962861542	-3.42720691966322	0.000609824191745087	0.00789881910256665	C19orf24	ENSG00000228300	C19orf24	protein_coding	chromosome 19 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26073]	19	1275530	1279244	1
ENSG00000214960	307.980311904592	1.00938086014894	0.294591763586297	3.42637162648727	0.000611702834112123	0.00791719290524915	ISPD	ENSG00000214960	CRPPA	protein_coding	CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276]	7	16087525	16421538	-1
ENSG00000174059	153.68077864958	-1.24555094091496	0.364084825975484	-3.42104600920345	0.000623807780831811	0.00806901362657687	CD34	ENSG00000174059	CD34	protein_coding	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	1	207880972	207911402	-1
ENSG00000106591	3619.89868272662	0.668996515360311	0.195715016069538	3.41821761454734	0.000630326878147645	0.00814844187702698	MRPL32	ENSG00000106591	MRPL32	protein_coding	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	7	42932376	42948958	1
ENSG00000155052	10.6841156013497	4.01565886381294	1.17498932834293	3.41761305141058	0.000631728517205627	0.00816103537942442	CNTNAP5	ENSG00000155052	CNTNAP5	protein_coding	contactin associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18748]	2	124025287	124915287	1
ENSG00000165732	11248.2668890001	0.688669527057384	0.201514401305874	3.41747052614899	0.000632059374535426	0.00816103537942442	DDX21	ENSG00000165732	DDX21	protein_coding	DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	10	68956170	68985068	1
ENSG00000023318	3860.01743362702	-0.668828722789358	0.195766695742034	-3.41645814807381	0.000634414146364392	0.0081865288287453	ERP44	ENSG00000023318	ERP44	protein_coding	endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]	9	99979185	100099000	-1
ENSG00000055732	11.2730376319583	4.0992524020811	1.19991822654135	3.41627646901974	0.000634837591027023	0.00818708466702554	MCOLN3	ENSG00000055732	MCOLN3	protein_coding	mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]	1	85018082	85048500	-1
ENSG00000067082	3827.72931974456	-0.760732962581754	0.222716670121184	-3.41569834969168	0.000636186780609308	0.00818976331688682	KLF6	ENSG00000067082	KLF6	protein_coding	Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	10	3775996	3785281	-1
ENSG00000177311	6393.95904533797	-0.688705805826376	0.20162101478971	-3.41584336605336	0.000635848097383246	0.00818976331688682	ZBTB38	ENSG00000177311	ZBTB38	protein_coding	zinc finger and BTB domain containing 38 [Source:HGNC Symbol;Acc:HGNC:26636]	3	141324213	141449792	1
ENSG00000203778	238.582159074655	0.932252955487787	0.272920638326537	3.41583898236523	0.000635858332952861	0.00818976331688682	FAM229B	ENSG00000203778	FAM229B	protein_coding	family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]	6	112087591	112102790	1
ENSG00000116194	24.8279603733432	2.28711548405388	0.669715713799424	3.41505423409978	0.000637693130486589	0.00819934703739148	ANGPTL1	ENSG00000116194	ANGPTL1	protein_coding	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	1	178849535	178871077	-1
ENSG00000167767	302.885883190227	-1.07032039235154	0.313407671224638	-3.41510591674184	0.000637572141448359	0.00819934703739148	KRT80	ENSG00000167767	KRT80	protein_coding	keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]	12	52168996	52192014	-1
ENSG00000141837	472.816188747232	-2.68143044097058	0.785367603109861	-3.41423612376265	0.000639611173322028	0.00821909904154228	CACNA1A	ENSG00000141837	CACNA1A	protein_coding	calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]	19	13206442	13633025	-1
ENSG00000182263	1039.78052060829	-0.833567684046086	0.244205478941952	-3.41338649590342	0.000641608787543399	0.00823984936938194	FIGN	ENSG00000182263	FIGN	protein_coding	fidgetin, microtubule severing factor [Source:HGNC Symbol;Acc:HGNC:13285]	2	163593396	163736012	-1
ENSG00000257017	10.0731642154907	5.74803737400589	1.68464985069154	3.41200717267529	0.000644864163900896	0.00827671810602438	HP	ENSG00000257017	HP	protein_coding	haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]	16	72054592	72061055	1
ENSG00000237181	37.2804296919039	1.77470607541833	0.520271135535126	3.4111176926872	0.000646971589043958	0.00829881792764134	NA	ENSG00000237181	AC147651.4	lncRNA	novel transcript	7	603185	608482	1
ENSG00000253284	75.8698966907098	1.60050215158461	0.469226910726797	3.41093427294175	0.00064740695720957	0.00829945643060082	NA	ENSG00000253284	AC092828.1	lncRNA	novel transcript	12	19147074	19154659	1
ENSG00000180694	3947.55671807507	-0.73853883012897	0.216767754341155	-3.40705116576812	0.00065668815462336	0.00841342609530548	TMEM64	ENSG00000180694	TMEM64	protein_coding	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	8	90621995	90791632	-1
ENSG00000167207	11.9710932362802	-3.60002737729259	1.05679145961166	-3.40656365506161	0.000657862079392812	0.00842345234791843	NOD2	ENSG00000167207	NOD2	protein_coding	nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]	16	50693588	50734041	1
ENSG00000155366	12721.0364524128	-0.747956537468878	0.219626793482213	-3.4055796454063	0.000660237519529691	0.00844884207512311	RHOC	ENSG00000155366	RHOC	protein_coding	ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]	1	112701106	112707434	-1
ENSG00000144792	267.030680076091	1.04589358873722	0.307296969470689	3.40352718264272	0.000665217939560649	0.00850751689310958	ZNF660	ENSG00000144792	ZNF660	protein_coding	zinc finger protein 660 [Source:HGNC Symbol;Acc:HGNC:26720]	3	44578223	44599694	1
ENSG00000121060	4116.66452447937	-0.760382941186359	0.223422055383538	-3.40334771283455	0.000665655090137132	0.00850805235161024	TRIM25	ENSG00000121060	TRIM25	protein_coding	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	17	56836387	56914080	-1
ENSG00000182899	14096.6424710812	0.714288824721489	0.209949784415234	3.40218889345837	0.000668484166156665	0.00852901789706939	RPL35A	ENSG00000182899	RPL35A	protein_coding	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	3	197950190	197956610	1
ENSG00000197557	613.364496806345	0.823733379655826	0.242118529518675	3.40219057704251	0.000668480047852909	0.00852901789706939	TTC30A	ENSG00000197557	TTC30A	protein_coding	tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]	2	177612999	177618742	-1
ENSG00000247095	55.0932831186924	1.76623950307379	0.519121747938475	3.40236083363458	0.000668063696036352	0.00852901789706939	MIR210HG	ENSG00000247095	MIR210HG	lncRNA	MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]	11	565660	568457	-1
ENSG00000283638	14.5035976359887	3.07217600507629	0.903331341898561	3.4009403444581	0.000671544811412759	0.00856299201472051	NA	ENSG00000283638	AC002407.1	lncRNA	novel transcript	X	134168911	134174089	-1
ENSG00000124104	1102.46525514048	-0.838787050046432	0.246684171412436	-3.40024674158785	0.000673250706925633	0.00857966146587764	SNX21	ENSG00000124104	SNX21	protein_coding	sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]	20	45833799	45843276	1
ENSG00000171094	24.9719462322756	-2.39515085614396	0.704495331127486	-3.39981082956324	0.000674324880184482	0.00858826551543834	ALK	ENSG00000171094	ALK	protein_coding	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	2	29192774	29921586	-1
ENSG00000067182	854.9154398484	-0.899708966269316	0.264721602275049	-3.39869870285277	0.000677072601965561	0.00861816125647944	TNFRSF1A	ENSG00000067182	TNFRSF1A	protein_coding	TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]	12	6328757	6342114	-1
ENSG00000269609	76.2831326605356	1.30845408130356	0.385088729493604	3.3977989514889	0.000679303222738518	0.00864144359705902	RPARP-AS1	ENSG00000269609	RPARP-AS1	lncRNA	RPARP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45238]	10	102449816	102461106	1
ENSG00000166707	51.279992188768	1.71207399532937	0.503956281232163	3.39726690407229	0.000680625461575358	0.00865314969577555	ZCCHC18	ENSG00000166707	ZCCHC18	protein_coding	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	X	104112131	104115846	1
ENSG00000113758	2442.07764503432	0.744347441461833	0.219129116316228	3.39684407976007	0.00068167796598213	0.00866141472243174	DBN1	ENSG00000113758	DBN1	protein_coding	drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]	5	177456608	177474401	-1
ENSG00000137962	507.10836779301	0.928418256559791	0.273530269591572	3.39420663733517	0.000688277377077507	0.0087382994646016	ARHGAP29	ENSG00000137962	ARHGAP29	protein_coding	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	1	94148988	94275068	-1
ENSG00000286970	148.8327171266	1.16797301572206	0.344118441680745	3.39410178082127	0.000688540972494161	0.0087382994646016	NA	ENSG00000286970	AC010491.2	lncRNA	novel transcript, antisense to ANKH	5	14728587	14734258	1
ENSG00000183287	22.5396011520458	3.99733847248082	1.17815668842319	3.39287508339043	0.000691631705430266	0.00876202520758155	CCBE1	ENSG00000183287	CCBE1	protein_coding	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	18	59430939	59697662	-1
ENSG00000184185	5.40406151922031	5.97540999286995	1.76114166126557	3.39291842575343	0.000691522282523841	0.00876202520758155	KCNJ12	ENSG00000184185	KCNJ12	protein_coding	potassium voltage-gated channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]	17	21376357	21419870	1
ENSG00000287515	69.8533789198227	1.9638519679023	0.578781427143068	3.39308048911677	0.000691113276996895	0.00876202520758155	NA	ENSG00000287515	AL929602.1	transcribed_unprocessed_pseudogene	novel pseudogene	14	19324708	19327716	-1
ENSG00000266714	34.1095272199606	1.83704983396948	0.541548616698897	3.39221591067398	0.00069329784939225	0.00877796641783458	MYO15B	ENSG00000266714	MYO15B	protein_coding	myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]	17	75588058	75626849	1
ENSG00000175806	387.960607489946	-0.853596013219895	0.251863134865541	-3.38912645423712	0.000701156679326963	0.00887224948020784	MSRA	ENSG00000175806	MSRA	protein_coding	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	8	10054292	10428891	1
ENSG00000163513	2675.50497219408	-0.668293632897193	0.19728456979918	-3.38746022346028	0.000705429453559095	0.00892107142092007	TGFBR2	ENSG00000163513	TGFBR2	protein_coding	transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]	3	30606502	30694142	1
ENSG00000113742	682.982035020461	-0.986298618507647	0.291228708291111	-3.3866806067819	0.000707436949761203	0.00894120546486209	CPEB4	ENSG00000113742	CPEB4	protein_coding	cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]	5	173888349	173961980	1
ENSG00000099341	3656.19539090516	-0.791537996300499	0.233830425729953	-3.38509410753343	0.000711538554449048	0.00898776751523551	PSMD8	ENSG00000099341	PSMD8	protein_coding	proteasome 26S subunit, non-ATPase 8 [Source:HGNC Symbol;Acc:HGNC:9566]	19	38374536	38383824	1
ENSG00000137842	896.479500247	-0.765356693079714	0.226234469621008	-3.38302423305278	0.000716923060212749	0.00905047035074441	TMEM62	ENSG00000137842	TMEM62	protein_coding	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]	15	43123279	43185144	1
ENSG00000198964	977.325854805556	-0.736607186517255	0.217812752923983	-3.38183681455205	0.000720029036341442	0.00908435227327854	SGMS1	ENSG00000198964	SGMS1	protein_coding	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	10	50305586	50625163	-1
ENSG00000169247	2133.80425398213	-0.703234937645539	0.20796270202511	-3.38154356909937	0.000720798012270777	0.00908872666439145	SH3TC2	ENSG00000169247	SH3TC2	protein_coding	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	5	148923639	149063163	-1
ENSG00000157657	1267.4058108577	-0.756359150300444	0.223707800994527	-3.38101374622581	0.000722189298743217	0.00910093821203103	ZNF618	ENSG00000157657	ZNF618	protein_coding	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	9	113876282	114056591	1
ENSG00000204956	520.657391668593	-0.954841524829598	0.2824786292534	-3.38022570894398	0.000724263257962214	0.0091217333905083	PCDHGA1	ENSG00000204956	PCDHGA1	protein_coding	protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]	5	141330571	141512981	1
ENSG00000172164	2500.10483681168	0.879887131288679	0.260324551759979	3.37996214855654	0.0007249581308885	0.00912514550248192	SNTB1	ENSG00000172164	SNTB1	protein_coding	syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]	8	120535745	120813273	-1
ENSG00000174576	125.575179796003	-5.12408429202167	1.51629773316053	-3.37933914953573	0.0007266031212224	0.00914050589198768	NPAS4	ENSG00000174576	NPAS4	protein_coding	neuronal PAS domain protein 4 [Source:HGNC Symbol;Acc:HGNC:18983]	11	66421004	66426707	1
ENSG00000265702	119.934933862079	1.17711299439324	0.348376417736759	3.37885383299019	0.000727886971446074	0.00915130792839094	LOC105371855	ENSG00000265702	AC005821.1	lncRNA	novel transcript, antisense to MARCH10	17	62699244	62754973	1
ENSG00000154153	1522.99626732074	-0.71632874163175	0.212045517316545	-3.37818384796319	0.000729662804126713	0.00916827915704809	RETREG1	ENSG00000154153	RETREG1	protein_coding	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	5	16473038	16617058	-1
ENSG00000174173	1017.17213577786	0.713611268722258	0.211275083977993	3.37764044527176	0.000731106078193501	0.00918105439150346	TRMT10C	ENSG00000174173	TRMT10C	protein_coding	tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]	3	101561868	101566446	1
ENSG00000184903	356.375587481002	1.14410428209297	0.33884395297067	3.37649313810243	0.000734162032881328	0.00920503560562163	IMMP2L	ENSG00000184903	IMMP2L	protein_coding	inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]	7	110663051	111562517	-1
ENSG00000233806	25.6468941108797	2.15307820997382	0.637676661776992	3.37644191646267	0.000734298742559577	0.00920503560562163	LINC01237	ENSG00000233806	LINC01237	lncRNA	long intergenic non-protein coding RNA 1237 [Source:HGNC Symbol;Acc:HGNC:49793]	2	241881363	242078722	1
ENSG00000267644	12.3317683714599	-3.43141696002873	1.0162492968404	-3.37655039043792	0.000734009255360381	0.00920503560562163	NA	ENSG00000267644	AC061975.7	lncRNA	novel transcript	17	28219285	28220005	1
ENSG00000141524	18.7382291626583	2.83825174189553	0.840670953958114	3.37617438610463	0.000735013160855201	0.00920862821551068	TMC6	ENSG00000141524	TMC6	protein_coding	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	17	78110458	78132407	-1
ENSG00000273173	128.579885847878	1.46679136753306	0.43453708580926	3.37552631394253	0.000736746462557067	0.00922497432232595	SNURF	ENSG00000273173	SNURF	protein_coding	SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	15	24954986	24977850	1
ENSG00000142676	24622.1387140221	0.744009422831652	0.220470701176118	3.37464079745144	0.000739120959409481	0.0092493253083312	RPL11	ENSG00000142676	RPL11	protein_coding	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]	1	23691742	23696835	1
ENSG00000164930	4928.21594614642	-0.606252058261633	0.179661531561599	-3.37441216821516	0.000739735178133767	0.00925163275662476	FZD6	ENSG00000164930	FZD6	protein_coding	frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044]	8	103298433	103332866	1
ENSG00000096433	16451.5869951072	-0.748526780783237	0.221864072374076	-3.37380799321656	0.00074136059330909	0.00926119872918448	ITPR3	ENSG00000096433	ITPR3	protein_coding	inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]	6	33620365	33696574	1
ENSG00000122694	3381.4185962602	-0.700626401433865	0.207664131447337	-3.3738440844395	0.000741263403820773	0.00926119872918448	GLIPR2	ENSG00000122694	GLIPR2	protein_coding	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	9	36136536	36163913	1
ENSG00000067606	80.7926548509413	1.70855084776852	0.506612646864728	3.3724994003648	0.000744892486834768	0.00929992220802293	PRKCZ	ENSG00000067606	PRKCZ	protein_coding	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	1	2050411	2185395	1
ENSG00000146555	1618.15089424381	-0.821680892121236	0.243657007583044	-3.37228508333045	0.000745472415797156	0.0093017671174597	SDK1	ENSG00000146555	SDK1	protein_coding	sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]	7	3301252	4269000	1
