	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000266278	60.9128165234008	-2.12534384785143	0.606929057446868	-3.50179946366712	0.000462127307747104	0.00884534582431647	LINC01910	ENSG00000266278	LINC01910	lncRNA	long intergenic non-protein coding RNA 1910 [Source:HGNC Symbol;Acc:HGNC:52729]	18	70380140	70384591	-1
ENSG00000183145	20.0275615944267	2.77453211303344	0.792479706799519	3.5010765439516	0.000463382731312237	0.00886022213184017	RIPPLY3	ENSG00000183145	RIPPLY3	protein_coding	ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]	21	37006150	37019662	1
ENSG00000143537	1666.8148506657	-0.658473450917814	0.188107438141101	-3.50051788182818	0.000464355083789701	0.00886966081696453	ADAM15	ENSG00000143537	ADAM15	protein_coding	ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]	1	155050566	155062775	1
ENSG00000116990	18.0302170081129	3.57541456271295	1.02165759366601	3.49962118901627	0.000465919760127424	0.00889038240539744	MYCL	ENSG00000116990	MYCL	protein_coding	MYCL proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7555]	1	39895426	39902256	-1
ENSG00000134594	124.830746473519	1.42915186895372	0.408535692760483	3.49823012842994	0.000468356816528665	0.00892769042864517	RAB33A	ENSG00000134594	RAB33A	protein_coding	RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]	X	130171962	130184870	1
ENSG00000176095	1614.89914135825	0.884513634360607	0.253194390266101	3.49341718602456	0.000476880868906664	0.00908083118098938	IP6K1	ENSG00000176095	IP6K1	protein_coding	inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]	3	49724294	49786542	-1
ENSG00000166851	765.552369157232	0.95344707569321	0.272956927299273	3.49303124535778	0.000477570626298673	0.00908462891587455	PLK1	ENSG00000166851	PLK1	protein_coding	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	16	23677656	23690367	1
ENSG00000135451	1398.06481981904	0.949685848348256	0.272050747677122	3.49084079517169	0.000481503084262533	0.0091500401489397	TROAP	ENSG00000135451	TROAP	protein_coding	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]	12	49323236	49331731	1
ENSG00000134532	3055.43294731607	0.780547356047013	0.22362311933759	3.49045911871334	0.00048219138008177	0.00915373144483097	SOX5	ENSG00000134532	SOX5	protein_coding	SRY-box 5 [Source:HGNC Symbol;Acc:HGNC:11201]	12	23529504	24562544	-1
ENSG00000139211	605.878465324767	-0.789962819072317	0.226580903530144	-3.48644924071115	0.000489478263535498	0.00928255196190963	AMIGO2	ENSG00000139211	AMIGO2	protein_coding	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	12	47075707	47079951	-1
ENSG00000115353	14.7189040095755	4.48260974835375	1.28602596030759	3.48562928487199	0.000490980905056045	0.00930110107988986	TACR1	ENSG00000115353	TACR1	protein_coding	tachykinin receptor 1 [Source:HGNC Symbol;Acc:HGNC:11526]	2	75046463	75199520	-1
ENSG00000205929	723.392898755062	-0.878516005113354	0.252058310713066	-3.48536813814255	0.000491460381973887	0.00930110107988986	C21orf62	ENSG00000205929	C21orf62	protein_coding	chromosome 21 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:1305]	21	32790673	32813743	-1
ENSG00000196155	29.3075407850054	2.55944265978994	0.73443332867348	3.48492172109449	0.00049228103469839	0.00930712552131813	PLEKHG4	ENSG00000196155	PLEKHG4	protein_coding	pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]	16	67277510	67289499	1
ENSG00000105404	584.361314073146	-0.894112256163613	0.256676789726844	-3.48341685711096	0.000495056864354261	0.00935006481422604	RABAC1	ENSG00000105404	RABAC1	protein_coding	Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794]	19	41956681	41959321	-1
ENSG00000119711	3962.59353711412	-0.683628880041202	0.19637373075693	-3.48126441049997	0.000499052581536606	0.00939921671991095	ALDH6A1	ENSG00000119711	ALDH6A1	protein_coding	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	14	74056850	74084493	-1
ENSG00000144339	107.149462380501	2.18429480643437	0.627455388097844	3.48119539311973	0.000499181198855374	0.00939921671991095	TMEFF2	ENSG00000144339	TMEFF2	protein_coding	transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]	2	191949043	192194933	-1
ENSG00000172164	1422.32676145974	-0.818750892815597	0.235177025374426	-3.4814237977203	0.000498755673591379	0.00939921671991095	SNTB1	ENSG00000172164	SNTB1	protein_coding	syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]	8	120535745	120813273	-1
ENSG00000116745	259.39038444188	-1.33536129648048	0.384054229488408	-3.47701234343725	0.000507034474533744	0.00952772286426086	RPE65	ENSG00000116745	RPE65	protein_coding	retinoid isomerohydrolase RPE65 [Source:HGNC Symbol;Acc:HGNC:10294]	1	68428822	68449954	-1
ENSG00000141576	1727.58470551673	0.883393318469204	0.254061490364237	3.47708469002021	0.000506897677413034	0.00952772286426086	RNF157	ENSG00000141576	RNF157	protein_coding	ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]	17	76142465	76240493	-1
ENSG00000117114	2755.8310016441	0.976535248675817	0.280943449726447	3.47591392369768	0.000509115662921073	0.00953781092275192	ADGRL2	ENSG00000117114	ADGRL2	protein_coding	adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582]	1	81306160	81992436	1
ENSG00000130810	679.134333532066	-0.769899060068214	0.221471114552497	-3.4762955955853	0.000508391603726003	0.00953781092275192	PPAN	ENSG00000130810	PPAN	protein_coding	peter pan homolog [Source:HGNC Symbol;Acc:HGNC:9227]	19	10106362	10112012	1
ENSG00000152661	3234.60726260476	-0.962863427937133	0.277001656981901	-3.47602046293913	0.000508913453611168	0.00953781092275192	GJA1	ENSG00000152661	GJA1	protein_coding	gap junction protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:4274]	6	121435595	121449727	1
ENSG00000157680	3045.23929701158	-1.28211069764788	0.369345904238087	-3.4713007046679	0.000517943638630033	0.00969339367326995	DGKI	ENSG00000157680	DGKI	protein_coding	diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]	7	137381037	137847092	-1
ENSG00000258675	33.6327073781535	-2.1246905532713	0.612250902801065	-3.47029386735207	0.000519889221367255	0.00971998737991171	LINC02308	ENSG00000258675	LINC02308	lncRNA	long intergenic non-protein coding RNA 2308 [Source:HGNC Symbol;Acc:HGNC:53227]	14	81441987	81450371	-1
ENSG00000121152	1549.59470552373	0.761573206643461	0.219532030789917	3.46907557818866	0.000522252514687119	0.00975432922593038	NCAPH	ENSG00000121152	NCAPH	protein_coding	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	2	96335766	96377091	1
ENSG00000099956	1650.5353516994	0.693104357293864	0.199922632774619	3.46686289428385	0.000526570405646999	0.00982507197968539	SMARCB1	ENSG00000099956	SMARCB1	protein_coding	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]	22	23786931	23838008	1
ENSG00000271741	77.6082373295341	-1.99654263023192	0.576578364135935	-3.46274288877272	0.000534699070392715	0.00996670460385938	NA	ENSG00000271741	AC114490.2	protein_coding	novel transcript, ZMYM6-ZMYM6NB readthrough	1	34981533	35031741	-1
ENSG00000123243	409.363030552714	1.18691838215153	0.342837292619705	3.46204572169494	0.00053608607546636	0.00998251538315649	ITIH5	ENSG00000123243	ITIH5	protein_coding	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]	10	7559270	7666998	-1
ENSG00000124302	140.74478176775	-1.52303466454607	0.439972831983841	-3.46165616108316	0.000536862560596947	0.00998693727182754	CHST8	ENSG00000124302	CHST8	protein_coding	carbohydrate sulfotransferase 8 [Source:HGNC Symbol;Acc:HGNC:15993]	19	33621953	33773509	1
ENSG00000157827	2389.57195155339	0.879367120127681	0.254180909171536	3.45961119973111	0.000540955862658848	0.0100529891909159	FMNL2	ENSG00000157827	FMNL2	protein_coding	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	2	152335174	152649826	1
ENSG00000104450	134.970834483391	1.14016892364147	0.329747449612106	3.45770353942901	0.000544800532402848	0.0101041684327928	SPAG1	ENSG00000104450	SPAG1	protein_coding	sperm associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:11212]	8	100157906	100259278	1
ENSG00000107438	118.321145715047	1.52010776249926	0.439598851375827	3.45794298083749	0.000544316572600988	0.0101041684327928	PDLIM1	ENSG00000107438	PDLIM1	protein_coding	PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]	10	95237572	95291012	-1
ENSG00000165633	82.0868130324345	1.83893280074451	0.531980761974613	3.45676560543042	0.00054670015111262	0.0101292603998146	VSTM4	ENSG00000165633	VSTM4	protein_coding	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	10	49014236	49115522	-1
ENSG00000253203	167.228229393202	1.88174611982204	0.544412660471603	3.45647016767017	0.000547299784560791	0.0101302401681742	GUSBP3	ENSG00000253203	GUSBP3	transcribed_unprocessed_pseudogene	GUSB pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]	5	69639459	69679259	-1
ENSG00000104219	1329.56734462747	-1.04212666603806	0.301570117248132	-3.4556695323383	0.000548927870595313	0.0101412262045378	ZDHHC2	ENSG00000104219	ZDHHC2	protein_coding	zinc finger DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]	8	17156482	17224799	1
ENSG00000151025	711.353621992841	-0.934774899848583	0.270520721904575	-3.45546505002423	0.000549344406549069	0.0101412262045378	GPR158	ENSG00000151025	GPR158	protein_coding	G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]	10	25174802	25602229	1
ENSG00000250072	38.8500814683019	-2.10914304753241	0.610395476761922	-3.45537135812534	0.000549535357802026	0.0101412262045378	SH3TC2-DT	ENSG00000250072	SH3TC2-DT	lncRNA	SH3TC2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52905]	5	149063254	149129578	1
ENSG00000160094	526.531938399675	0.810773096650527	0.234709719709724	3.45436523742283	0.000551589809414756	0.0101690109341658	ZNF362	ENSG00000160094	ZNF362	protein_coding	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	1	33256492	33300719	1
ENSG00000138771	1483.82601498402	0.810837851667052	0.234801114339029	3.45329643749596	0.000553780084564325	0.0101891136115271	SHROOM3	ENSG00000138771	SHROOM3	protein_coding	shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422]	4	76435229	76783253	1
ENSG00000159069	2093.29943685161	-0.695612610982919	0.201428226645262	-3.45340185220401	0.000553563700274875	0.0101891136115271	FBXW5	ENSG00000159069	FBXW5	protein_coding	F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]	9	136940435	136944738	-1
ENSG00000262655	1361.4336897733	1.07218140090741	0.310509472434042	3.45297485613795	0.000554440680027365	0.0101911477376458	SPON1	ENSG00000262655	SPON1	protein_coding	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	11	13962723	14268133	1
ENSG00000137727	471.761296342176	1.01843495732231	0.294999708018783	3.45232530622526	0.000555777230778212	0.0102055902198798	ARHGAP20	ENSG00000137727	ARHGAP20	protein_coding	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]	11	110577042	110713189	-1
ENSG00000167513	434.448597628103	0.858315450554875	0.248645429705775	3.45196552203083	0.00055651883402836	0.0102090900563143	CDT1	ENSG00000167513	CDT1	protein_coding	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]	16	88803789	88809258	1
ENSG00000118985	122.039577420266	1.49393403790317	0.432855173479224	3.45134846349452	0.000557792889012052	0.0102223408977402	ELL2	ENSG00000118985	ELL2	protein_coding	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	5	95885098	95961851	-1
ENSG00000100092	39.0976472866361	1.99636888413311	0.578678106983261	3.44987802379546	0.000560839898157333	0.0102477728136677	SH3BP1	ENSG00000100092	SH3BP1	protein_coding	SH3 domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]	22	37634654	37656119	1
ENSG00000102125	365.222097378663	-0.813590252862965	0.235812423427577	-3.45015856686972	0.000560257369653054	0.0102477728136677	TAZ	ENSG00000102125	TAZ	protein_coding	tafazzin [Source:HGNC Symbol;Acc:HGNC:11577]	X	154411524	154421726	1
ENSG00000269900	11585.1034359216	1.15251494623371	0.33406552724007	3.4499667049018	0.00056065569695885	0.0102477728136677	RMRP	ENSG00000269900	RMRP	lncRNA	RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:HGNC:10031]	9	35657751	35658018	-1
ENSG00000064655	62.280295515325	1.9796819122703	0.573886041871434	3.44960805426559	0.0005614010039924	0.0102479190167204	EYA2	ENSG00000064655	EYA2	protein_coding	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	20	46894624	47188844	1
ENSG00000130699	270.035932425933	1.29402738897597	0.375315780483342	3.44783634546216	0.000565096325091992	0.0103052211725437	TAF4	ENSG00000130699	TAF4	protein_coding	TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]	20	61953469	62065810	-1
ENSG00000152229	48.1781422247525	1.87003931635265	0.542545008872143	3.44679111552447	0.000567287012415296	0.0103349987866574	PSTPIP2	ENSG00000152229	PSTPIP2	protein_coding	proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]	18	45983536	46072272	-1
ENSG00000135631	254.655538166742	0.927503788731094	0.269161917872562	3.44589530369683	0.000569170826761521	0.0103591326898207	RAB11FIP5	ENSG00000135631	RAB11FIP5	protein_coding	RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]	2	73073382	73156721	-1
ENSG00000101181	545.440323842724	0.749533616538813	0.217587665746903	3.44474312900929	0.000571602314883003	0.0103816926846335	MTG2	ENSG00000101181	MTG2	protein_coding	mitochondrial ribosome associated GTPase 2 [Source:HGNC Symbol;Acc:HGNC:16239]	20	62183029	62203568	1
ENSG00000136381	2875.23194707516	0.705504608530821	0.204819904110656	3.44451195597507	0.000572091333711722	0.0103816926846335	IREB2	ENSG00000136381	IREB2	protein_coding	iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	15	78437431	78501453	1
ENSG00000205352	198.032577332187	1.10692593974372	0.321351270522697	3.44459798756431	0.000571909298707692	0.0103816926846335	PRR13	ENSG00000205352	PRR13	protein_coding	proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528]	12	53441678	53446645	1
ENSG00000134285	226.801779480723	1.36146033005978	0.395615064909797	3.44137635499347	0.000578762915625469	0.0104684804409124	FKBP11	ENSG00000134285	FKBP11	protein_coding	FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]	12	48921518	48926474	-1
ENSG00000134369	4901.15838962447	0.742345618467443	0.215755774953989	3.44067554449355	0.000580263893178812	0.0104684804409124	NAV1	ENSG00000134369	NAV1	protein_coding	neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]	1	201622885	201826969	1
ENSG00000156049	55.3084163633859	-2.23824724784536	0.650474481286387	-3.44094551321824	0.000579685252596241	0.0104684804409124	GNA14	ENSG00000156049	GNA14	protein_coding	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	9	77423079	77648322	-1
ENSG00000166619	335.674697283005	0.901372478032103	0.261900754731101	3.44165666478342	0.00057816356822214	0.0104684804409124	BLCAP	ENSG00000166619	BLCAP	protein_coding	BLCAP apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:1055]	20	37492472	37527931	-1
ENSG00000178467	1239.68883715888	-0.657000117678277	0.190944740482332	-3.44078666958134	0.000580025646848372	0.0104684804409124	P4HTM	ENSG00000178467	P4HTM	protein_coding	prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]	3	48989889	49007153	1
ENSG00000198804	73201.9878167369	-0.80186653615309	0.232970539133788	-3.44192248141985	0.000577595743399753	0.0104684804409124	COX1	ENSG00000198804	MT-CO1	protein_coding	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]	MT	5904	7445	1
ENSG00000183741	870.009130156353	0.809188155870734	0.235261714507972	3.43952333070035	0.000582739554559401	0.0105029167965725	CBX6	ENSG00000183741	CBX6	protein_coding	chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]	22	38861450	38872314	-1
ENSG00000102384	882.135401336982	-0.747785432599278	0.217528141907306	-3.43764915216316	0.000586787454811964	0.0105655956878096	CENPI	ENSG00000102384	CENPI	protein_coding	centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]	X	101098218	101163681	1
ENSG00000260372	60.2471267760697	-2.59140547317953	0.753989545774807	-3.43692493841751	0.000588358630752107	0.0105836006898787	NA	ENSG00000260372	AQP4-AS1	lncRNA	AQP4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26399]	18	26655737	27190698	1
ENSG00000275830	247.266729652096	-0.970759327537998	0.282582813518538	-3.43530915928939	0.000591878177399024	0.0106365847437916	NA	ENSG00000275830	AL390755.1	lncRNA	novel transcript	13	109988097	110129136	-1
ENSG00000063015	112.491073254296	2.08154323930722	0.606472494933014	3.4322137552786	0.000598675493177341	0.0107110553082628	SEZ6	ENSG00000063015	SEZ6	protein_coding	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	17	28954901	29006440	-1
ENSG00000104177	3731.96926104397	-0.681217305686494	0.1984423577549	-3.43282207182743	0.000597333958035909	0.0107110553082628	MYEF2	ENSG00000104177	MYEF2	protein_coding	myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]	15	48134632	48178353	-1
ENSG00000110171	277.237749575349	0.981108868341433	0.285864154181879	3.43208077679166	0.000598969127111383	0.0107110553082628	TRIM3	ENSG00000110171	TRIM3	protein_coding	tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]	11	6448613	6474459	-1
ENSG00000119688	920.838037540125	-0.78269913463027	0.228069508390378	-3.43184470451242	0.000599490735895323	0.0107110553082628	ABCD4	ENSG00000119688	ABCD4	protein_coding	ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]	14	74285269	74303055	-1
ENSG00000124507	90.3072844523904	2.24772567787148	0.654835166295954	3.4325060619234	0.000598030512667974	0.0107110553082628	PACSIN1	ENSG00000124507	PACSIN1	protein_coding	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	6	34466061	34535229	1
ENSG00000168418	25.8944812936435	3.06289796498894	0.892241127226079	3.43281414802218	0.000597351414593818	0.0107110553082628	KCNG4	ENSG00000168418	KCNG4	protein_coding	potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]	16	84218667	84239750	-1
ENSG00000118046	1550.04529332203	-0.660173191689693	0.192486795022436	-3.42970639421133	0.000604234692344215	0.0107854146240401	STK11	ENSG00000118046	STK11	protein_coding	serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]	19	1177558	1228435	1
ENSG00000138829	4845.07895533186	0.991590924140077	0.289215252350598	3.42855681393328	0.000606799515778938	0.0108207713458635	FBN2	ENSG00000138829	FBN2	protein_coding	fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]	5	128257909	128659185	-1
ENSG00000106333	965.9595613388	1.25091993898447	0.365403392191238	3.42339443397883	0.000618442677907325	0.0110177941694874	PCOLCE	ENSG00000106333	PCOLCE	protein_coding	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]	7	100602363	100608175	1
